created_at,entry_id,field1
2021-07-19T18:32:27Z,1155691,27.1
2021-07-19T18:34:27Z,1155692,27.0
2021-07-19T18:36:27Z,1155693,26.9
2021-07-19T18:38:27Z,1155694,26.9
2021-07-19T18:40:27Z,1155695,26.8
2021-07-19T18:42:27Z,1155696,26.8
2021-07-19T18:44:27Z,1155697,26.7
2021-07-19T18:46:27Z,1155698,26.7
2021-07-19T18:48:28Z,1155699,26.6
2021-07-19T18:50:27Z,1155700,26.6
2021-07-19T18:52:27Z,1155701,26.6
2021-07-19T18:54:27Z,1155702,26.6
2021-07-19T18:56:27Z,1155703,26.6
2021-07-19T18:58:27Z,1155704,26.6
2021-07-19T19:00:27Z,1155705,26.5
2021-07-19T19:02:27Z,1155706,26.6
2021-07-19T19:04:27Z,1155707,26.5
2021-07-19T19:06:27Z,1155708,26.5
2021-07-19T19:08:27Z,1155709,26.4
2021-07-19T19:10:27Z,1155710,26.4
2021-07-19T19:12:28Z,1155711,26.4
2021-07-19T19:14:27Z,1155712,26.4
2021-07-19T19:16:28Z,1155713,26.3
2021-07-19T19:18:27Z,1155714,26.3
2021-07-19T19:20:28Z,1155715,26.3
2021-07-19T19:22:28Z,1155716,26.2
2021-07-19T19:24:27Z,1155717,26.2
2021-07-19T19:26:27Z,1155718,26.1
2021-07-19T19:28:28Z,1155719,26.1
2021-07-19T19:30:27Z,1155720,26.1
2021-07-19T19:32:27Z,1155721,26.1
2021-07-19T19:34:28Z,1155722,26.1
2021-07-19T19:36:27Z,1155723,26.1
2021-07-19T19:38:27Z,1155724,25.9
2021-07-19T19:40:27Z,1155725,25.9
2021-07-19T19:42:27Z,1155726,25.9
2021-07-19T19:44:27Z,1155727,25.9
2021-07-19T19:46:27Z,1155728,25.8
2021-07-19T19:48:27Z,1155729,25.8
2021-07-19T19:50:27Z,1155730,25.8
2021-07-19T19:52:27Z,1155731,25.7
2021-07-19T19:54:27Z,1155732,25.7
2021-07-19T19:56:27Z,1155733,25.7
2021-07-19T19:58:27Z,1155734,25.6
2021-07-19T20:00:28Z,1155735,25.6
2021-07-19T20:02:27Z,1155736,25.6
2021-07-19T20:04:28Z,1155737,25.5
2021-07-19T20:06:27Z,1155738,25.4
2021-07-19T20:08:28Z,1155739,25.4
2021-07-19T20:10:27Z,1155740,25.4
2021-07-19T20:12:28Z,1155741,25.4
2021-07-19T20:14:28Z,1155742,25.4
2021-07-19T20:16:27Z,1155743,25.3
2021-07-19T20:18:28Z,1155744,25.3
2021-07-19T20:20:27Z,1155745,25.3
2021-07-19T20:22:27Z,1155746,25.3
2021-07-19T20:24:27Z,1155747,25.3
2021-07-19T20:26:27Z,1155748,25.3
2021-07-19T20:28:27Z,1155749,25.2
2021-07-19T20:30:27Z,1155750,25.1
2021-07-19T20:32:28Z,1155751,25.1
2021-07-19T20:34:28Z,1155752,25.1
2021-07-19T20:36:27Z,1155753,25.1
2021-07-19T20:38:27Z,1155754,25.1
2021-07-19T20:40:27Z,1155755,25.1
2021-07-19T20:42:27Z,1155756,25.1
2021-07-19T20:44:27Z,1155757,25.0
2021-07-19T20:46:28Z,1155758,25.0
2021-07-19T20:48:27Z,1155759,24.9
2021-07-19T20:50:28Z,1155760,24.9
2021-07-19T20:52:27Z,1155761,24.8
2021-07-19T20:54:28Z,1155762,24.9
2021-07-19T20:56:27Z,1155763,24.9
2021-07-19T20:58:27Z,1155764,24.8
2021-07-19T21:00:27Z,1155765,24.8
2021-07-19T21:02:27Z,1155766,24.8
2021-07-19T21:04:28Z,1155767,24.8
2021-07-19T21:06:27Z,1155768,24.8
2021-07-19T21:08:27Z,1155769,24.7
2021-07-19T21:10:27Z,1155770,24.6
2021-07-19T21:12:27Z,1155771,24.6
2021-07-19T21:14:27Z,1155772,24.6
2021-07-19T21:16:27Z,1155773,24.6
2021-07-19T21:18:27Z,1155774,24.6
2021-07-19T21:20:27Z,1155775,24.5
2021-07-19T21:22:27Z,1155776,24.5
2021-07-19T21:24:27Z,1155777,24.5
2021-07-19T21:26:27Z,1155778,24.4
2021-07-19T21:28:27Z,1155779,24.4
2021-07-19T21:30:27Z,1155780,24.4
2021-07-19T21:32:27Z,1155781,24.4
2021-07-19T21:34:27Z,1155782,24.3
2021-07-19T21:36:27Z,1155783,24.3
2021-07-19T21:38:28Z,1155784,24.3
2021-07-19T21:40:27Z,1155785,24.3
2021-07-19T21:42:28Z,1155786,24.3
2021-07-19T21:44:28Z,1155787,24.2
2021-07-19T21:46:27Z,1155788,24.3
2021-07-19T21:48:27Z,1155789,24.2
2021-07-19T21:50:27Z,1155790,24.1
2021-07-19T21:52:27Z,1155791,24.1
2021-07-19T21:54:27Z,1155792,24.1
2021-07-19T21:56:27Z,1155793,24.1
2021-07-19T21:58:27Z,1155794,24.1
2021-07-19T22:00:27Z,1155795,24.1
2021-07-19T22:02:27Z,1155796,24.1
2021-07-19T22:04:27Z,1155797,24.1
2021-07-19T22:06:27Z,1155798,24.0
2021-07-19T22:08:27Z,1155799,24.0
2021-07-19T22:10:27Z,1155800,23.9
2021-07-19T22:12:27Z,1155801,23.9
2021-07-19T22:14:27Z,1155802,23.9
2021-07-19T22:16:27Z,1155803,23.9
2021-07-19T22:18:27Z,1155804,23.9
2021-07-19T22:20:27Z,1155805,23.9
2021-07-19T22:22:27Z,1155806,23.8
2021-07-19T22:24:27Z,1155807,23.8
2021-07-19T22:26:27Z,1155808,23.8
2021-07-19T22:28:27Z,1155809,23.8
2021-07-19T22:30:27Z,1155810,23.8
2021-07-19T22:32:27Z,1155811,23.8
2021-07-19T22:34:27Z,1155812,23.8
2021-07-19T22:36:28Z,1155813,23.8
2021-07-19T22:38:28Z,1155814,23.8
2021-07-19T22:40:27Z,1155815,23.8
2021-07-19T22:42:27Z,1155816,23.8
2021-07-19T22:44:27Z,1155817,23.7
2021-07-19T22:46:27Z,1155818,23.7
2021-07-19T22:48:28Z,1155819,23.6
2021-07-19T22:50:27Z,1155820,23.6
2021-07-19T22:52:27Z,1155821,23.6
2021-07-19T22:54:27Z,1155822,23.6
2021-07-19T22:56:27Z,1155823,23.6
2021-07-19T22:58:27Z,1155824,23.5
2021-07-19T23:00:27Z,1155825,23.5
2021-07-19T23:02:27Z,1155826,23.5
2021-07-19T23:04:27Z,1155827,23.5
2021-07-19T23:06:27Z,1155828,23.5
2021-07-19T23:08:27Z,1155829,23.4
2021-07-19T23:10:27Z,1155830,23.5
2021-07-19T23:12:27Z,1155831,23.4
2021-07-19T23:14:27Z,1155832,23.5
2021-07-19T23:16:27Z,1155833,23.4
2021-07-19T23:18:27Z,1155834,23.4
2021-07-19T23:20:27Z,1155835,23.4
2021-07-19T23:22:27Z,1155836,23.4
2021-07-19T23:24:27Z,1155837,23.3
2021-07-19T23:26:27Z,1155838,23.3
2021-07-19T23:28:27Z,1155839,23.3
2021-07-19T23:30:27Z,1155840,23.3
2021-07-19T23:32:28Z,1155841,23.3
2021-07-19T23:34:27Z,1155842,23.3
2021-07-19T23:36:27Z,1155843,23.3
2021-07-19T23:38:27Z,1155844,23.2
2021-07-19T23:40:28Z,1155845,23.1
2021-07-19T23:42:27Z,1155846,23.1
2021-07-19T23:44:27Z,1155847,23.1
2021-07-19T23:46:27Z,1155848,23.1
2021-07-19T23:48:27Z,1155849,23.1
2021-07-19T23:50:27Z,1155850,23.0
2021-07-19T23:52:27Z,1155851,22.9
2021-07-19T23:54:27Z,1155852,23.0
2021-07-19T23:56:27Z,1155853,23.0
2021-07-19T23:58:27Z,1155854,22.9
2021-07-20T00:00:27Z,1155855,22.9
2021-07-20T00:02:27Z,1155856,22.9
2021-07-20T00:04:27Z,1155857,22.9
2021-07-20T00:06:27Z,1155858,22.9
2021-07-20T00:08:27Z,1155859,22.9
2021-07-20T00:10:27Z,1155860,22.9
2021-07-20T00:12:28Z,1155861,22.9
2021-07-20T00:14:27Z,1155862,22.9
2021-07-20T00:16:27Z,1155863,22.9
2021-07-20T00:18:27Z,1155864,22.8
2021-07-20T00:20:27Z,1155865,22.8
2021-07-20T00:22:27Z,1155866,22.7
2021-07-20T00:24:27Z,1155867,22.6
2021-07-20T00:26:27Z,1155868,22.6
2021-07-20T00:28:27Z,1155869,22.6
2021-07-20T00:30:27Z,1155870,22.6
2021-07-20T00:32:27Z,1155871,22.5
2021-07-20T00:34:27Z,1155872,22.4
2021-07-20T00:36:27Z,1155873,22.5
2021-07-20T00:38:27Z,1155874,22.4
2021-07-20T00:40:27Z,1155875,22.3
2021-07-20T00:42:27Z,1155876,22.3
2021-07-20T00:44:27Z,1155877,22.3
2021-07-20T00:46:27Z,1155878,22.3
2021-07-20T00:48:27Z,1155879,22.3
2021-07-20T00:50:27Z,1155880,22.3
2021-07-20T00:52:28Z,1155881,22.2
2021-07-20T00:54:27Z,1155882,22.1
2021-07-20T00:56:27Z,1155883,22.0
2021-07-20T00:58:27Z,1155884,22.1
2021-07-20T01:00:27Z,1155885,22.0
2021-07-20T01:02:28Z,1155886,22.0
2021-07-20T01:04:27Z,1155887,22.0
2021-07-20T01:06:28Z,1155888,22.1
2021-07-20T01:08:27Z,1155889,22.1
2021-07-20T01:10:27Z,1155890,22.1
2021-07-20T01:12:27Z,1155891,22.0
2021-07-20T01:14:27Z,1155892,22.1
2021-07-20T01:16:28Z,1155893,22.1
2021-07-20T01:18:27Z,1155894,22.1
2021-07-20T01:20:27Z,1155895,21.9
2021-07-20T01:22:27Z,1155896,21.9
2021-07-20T01:24:27Z,1155897,21.9
2021-07-20T01:26:27Z,1155898,21.9
2021-07-20T01:28:27Z,1155899,21.9
2021-07-20T01:30:27Z,1155900,21.8
2021-07-20T01:32:27Z,1155901,21.8
2021-07-20T01:34:27Z,1155902,21.8
2021-07-20T01:36:27Z,1155903,21.8
2021-07-20T01:38:27Z,1155904,21.9
2021-07-20T01:40:28Z,1155905,21.9
2021-07-20T01:42:27Z,1155906,21.9
2021-07-20T01:44:27Z,1155907,21.9
2021-07-20T01:46:27Z,1155908,21.9
2021-07-20T01:48:27Z,1155909,21.9
2021-07-20T01:50:27Z,1155910,21.9
2021-07-20T01:52:27Z,1155911,21.9
2021-07-20T01:54:27Z,1155912,21.9
2021-07-20T01:56:27Z,1155913,21.9
2021-07-20T01:58:27Z,1155914,21.9
2021-07-20T02:00:27Z,1155915,21.9
2021-07-20T02:02:27Z,1155916,21.9
2021-07-20T02:04:27Z,1155917,21.9
2021-07-20T02:06:27Z,1155918,21.9
2021-07-20T02:08:27Z,1155919,21.9
2021-07-20T02:10:27Z,1155920,21.9
2021-07-20T02:12:27Z,1155921,21.9
2021-07-20T02:14:27Z,1155922,21.9
2021-07-20T02:16:27Z,1155923,21.9
2021-07-20T02:18:27Z,1155924,21.9
2021-07-20T02:20:27Z,1155925,22.0
2021-07-20T02:22:27Z,1155926,22.0
2021-07-20T02:24:28Z,1155927,22.0
2021-07-20T02:26:27Z,1155928,22.1
2021-07-20T02:28:27Z,1155929,22.0
2021-07-20T02:30:28Z,1155930,22.1
2021-07-20T02:32:27Z,1155931,22.1
2021-07-20T02:34:27Z,1155932,22.1
2021-07-20T02:36:27Z,1155933,22.1
2021-07-20T02:38:27Z,1155934,22.2
2021-07-20T02:40:27Z,1155935,22.3
2021-07-20T02:42:27Z,1155936,22.3
2021-07-20T02:44:27Z,1155937,22.4
2021-07-20T02:46:27Z,1155938,22.4
2021-07-20T02:48:27Z,1155939,22.6
2021-07-20T02:50:27Z,1155940,22.7
2021-07-20T02:52:27Z,1155941,22.6
2021-07-20T02:54:27Z,1155942,22.7
2021-07-20T02:56:27Z,1155943,22.7
2021-07-20T02:58:27Z,1155944,22.8
2021-07-20T03:00:27Z,1155945,22.9
2021-07-20T03:02:27Z,1155946,23.1
2021-07-20T03:04:27Z,1155947,23.1
2021-07-20T03:06:27Z,1155948,23.1
2021-07-20T03:08:27Z,1155949,23.1
2021-07-20T03:10:27Z,1155950,23.4
2021-07-20T03:12:27Z,1155951,23.5
2021-07-20T03:14:27Z,1155952,23.5
2021-07-20T03:16:27Z,1155953,23.6
2021-07-20T03:18:28Z,1155954,23.9
2021-07-20T03:20:27Z,1155955,24.3
2021-07-20T03:22:28Z,1155956,25.2
2021-07-20T03:24:27Z,1155957,26.4
2021-07-20T03:26:27Z,1155958,26.6
2021-07-20T03:28:27Z,1155959,27.0
2021-07-20T03:30:27Z,1155960,28.3
2021-07-20T03:32:27Z,1155961,28.8
2021-07-20T03:34:28Z,1155962,29.1
2021-07-20T03:36:27Z,1155963,29.4
2021-07-20T03:38:27Z,1155964,29.7
2021-07-20T03:40:27Z,1155965,30.2
2021-07-20T03:42:28Z,1155966,30.3
2021-07-20T03:44:28Z,1155967,30.9
2021-07-20T03:46:28Z,1155968,31.3
2021-07-20T03:48:28Z,1155969,32.0
2021-07-20T03:50:28Z,1155970,32.4
2021-07-20T03:52:28Z,1155971,32.8
2021-07-20T03:54:27Z,1155972,33.1
2021-07-20T03:56:27Z,1155973,33.1
